path,label,class_name,stage,gt_prob,pred_prob,pred,correct,entropy
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.15,0.42999401688575745,0.4460982084274292,2,0,1.1113358736038208
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.15,0.6489832401275635,0.6489832401275635,3,1,1.1530348062515259
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.15,0.6162948608398438,0.6162948608398438,1,1,1.2208225727081299
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.15,0.38161516189575195,0.38161516189575195,2,1,1.3418123722076416
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.15,0.020885011181235313,0.870715856552124,2,0,0.5748270750045776
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.15,0.008308959193527699,0.49512046575546265,2,0,1.1607969999313354
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.15,0.15238407254219055,0.4211779236793518,3,0,1.2936127185821533
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.15,0.8483216166496277,0.8483216166496277,2,1,0.6383907198905945
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.15,0.14905399084091187,0.4002054035663605,2,0,1.3229942321777344
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.15,0.685920774936676,0.685920774936676,3,1,0.9450629353523254
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.15,0.08684246242046356,0.6411320567131042,2,0,1.079754114151001
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.15,0.4480127692222595,0.4480127692222595,2,1,1.2645277976989746
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.15,0.12979468703269958,0.6138026118278503,2,0,1.1324338912963867
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.30,0.22286535799503326,0.6046566367149353,3,0,1.133434534072876
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.30,0.11561227589845657,0.5949569344520569,3,0,1.1702710390090942
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.30,0.051490940153598785,0.377338707447052,3,0,1.3550546169281006
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.30,0.1930786371231079,0.6467065811157227,2,0,1.0740103721618652
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.30,0.6381551027297974,0.6381551027297974,2,1,1.014808177947998
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.30,0.9213987588882446,0.9213987588882446,2,1,0.36288025975227356
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.30,0.04666731506586075,0.8711076378822327,2,0,0.5519648194313049
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.30,0.17949950695037842,0.3405344784259796,2,0,1.450150489807129
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.30,0.44140705466270447,0.44140705466270447,3,1,1.4074962139129639
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.30,0.12209589034318924,0.4121440649032593,3,0,1.346423864364624
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.30,0.22179418802261353,0.34921035170555115,3,0,1.3709458112716675
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.30,0.9522323608398438,0.9522323608398438,4,1,0.24832922220230103
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.30,0.4752059876918793,0.4752059876918793,3,1,1.1743440628051758
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.30,0.046051643788814545,0.6324872970581055,2,0,1.1371172666549683
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.30,0.2583778202533722,0.49723440408706665,3,0,1.2868748903274536
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.30,0.35814476013183594,0.35814476013183594,2,1,1.5229854583740234
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.30,0.9150187969207764,0.9150187969207764,3,1,0.41692259907722473
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.30,0.09775260090827942,0.6258500814437866,2,0,1.063368797302246
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.30,0.2781493365764618,0.6220808029174805,2,0,0.9746933579444885
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.30,0.6263934373855591,0.6263934373855591,0,1,0.8281357288360596
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.30,0.7928459048271179,0.7928459048271179,3,1,0.793010950088501
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.30,0.6115305423736572,0.6115305423736572,1,1,1.2495872974395752
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.30,0.307098925113678,0.3892265260219574,3,0,1.2878131866455078
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.30,0.06373590230941772,0.7734951972961426,2,0,0.8903497457504272
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.30,0.006962583865970373,0.6495755314826965,2,0,1.0695077180862427
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.30,0.26056328415870667,0.48262348771095276,3,0,1.2049371004104614
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.30,0.7979987859725952,0.7979987859725952,2,1,0.7746574878692627
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.30,0.2339543104171753,0.3979562819004059,3,0,1.3235490322113037
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.30,0.8198184370994568,0.8198184370994568,3,1,0.6809219121932983
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.30,0.04925483837723732,0.5807592272758484,2,0,1.1529550552368164
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.30,0.3469906151294708,0.5506584644317627,3,0,1.0449538230895996
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.30,0.17102712392807007,0.2813350260257721,4,0,1.5229355096817017
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,low_0.50,0.7342002987861633,0.7342002987861633,4,1,0.8248738646507263
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,low_0.50,0.547535240650177,0.547535240650177,0,1,1.3350133895874023
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,low_0.50,0.27625754475593567,0.2828086316585541,3,0,1.597273349761963
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,low_0.50,0.5194051265716553,0.5194051265716553,1,1,1.2813045978546143
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,low_0.50,0.1371014416217804,0.7450714111328125,0,0,0.8488602638244629
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,low_0.50,0.476967453956604,0.476967453956604,2,1,1.1758791208267212
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,low_0.50,0.2113407403230667,0.6738650798797607,2,0,0.9732485413551331
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,low_0.50,0.3439220190048218,0.46234652400016785,5,0,1.2398576736450195
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,low_0.50,0.7570952773094177,0.7570952773094177,3,1,0.8887033462524414
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,low_0.50,0.3453125059604645,0.3453125059604645,0,1,1.6577260494232178
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,low_0.50,0.5844604969024658,0.5844604969024658,5,1,1.2162749767303467
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,low_0.50,0.9753161072731018,0.9753161072731018,4,1,0.14047764241695404
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,low_0.50,0.2217136025428772,0.6598013043403625,4,0,0.9631752967834473
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,low_0.50,0.1605938971042633,0.42000508308410645,2,0,1.5459954738616943
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,low_0.50,0.17429712414741516,0.5092905759811401,0,0,1.3020433187484741
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,low_0.50,0.45701274275779724,0.45701274275779724,2,1,1.2958935499191284
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,low_0.50,0.9605501294136047,0.9605501294136047,3,1,0.22021707892417908
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,low_0.50,0.8863018751144409,0.8863018751144409,4,1,0.4956420660018921
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,low_0.50,0.45062538981437683,0.45062538981437683,0,1,1.076985478401184
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,low_0.50,0.9269846081733704,0.9269846081733704,0,1,0.31783950328826904
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,low_0.50,0.7423557639122009,0.7423557639122009,3,1,0.8571913242340088
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,low_0.50,0.21951740980148315,0.41674381494522095,2,0,1.512200117111206
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,low_0.50,0.16924390196800232,0.5792883038520813,5,0,1.2208993434906006
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,low_0.50,0.1719973087310791,0.7052416205406189,2,0,0.9387074708938599
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,low_0.50,0.024553224444389343,0.503451406955719,0,0,1.3551926612854004
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,low_0.50,0.6978886723518372,0.6978886723518372,5,1,0.9303153157234192
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,low_0.50,0.47790956497192383,0.47790956497192383,2,1,1.3523869514465332
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,low_0.50,0.762540876865387,0.762540876865387,5,1,0.8180039525032043
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,low_0.50,0.7969708442687988,0.7969708442687988,3,1,0.7155733704566956
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,low_0.50,0.14118866622447968,0.41435110569000244,1,0,1.4621121883392334
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,low_0.50,0.256351500749588,0.3948291540145874,3,0,1.4251154661178589
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,low_0.50,0.23377592861652374,0.38982269167900085,4,0,1.5378122329711914
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\232.jpg,4,sadness,full,0.834184467792511,0.834184467792511,4,1,0.653815507888794
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\232.jpg,0,anger,full,0.641190767288208,0.641190767288208,0,1,1.1819312572479248
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\232.jpg,5,surprise,full,0.6051436066627502,0.6051436066627502,5,1,1.2679907083511353
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\232.jpg,1,disgust,full,0.7078565955162048,0.7078565955162048,1,1,0.8904030323028564
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\232.jpg,2,fear,full,0.1897408813238144,0.6758270263671875,0,0,0.9864346981048584
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\233.jpg,2,fear,full,0.6814131140708923,0.6814131140708923,2,1,0.9713529944419861
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\233.jpg,0,anger,full,0.0921807810664177,0.551160454750061,2,0,1.0923577547073364
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\233.jpg,1,disgust,full,0.41711780428886414,0.4806692600250244,5,0,1.0520216226577759
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\232.jpg,3,joy,full,0.6138796806335449,0.6138796806335449,3,1,1.1027902364730835
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\234.jpg,0,anger,full,0.30873674154281616,0.30873674154281616,0,1,1.5774366855621338
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\233.jpg,5,surprise,full,0.8464837074279785,0.8464837074279785,5,1,0.630169153213501
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\233.jpg,4,sadness,full,0.9872416257858276,0.9872416257858276,4,1,0.08145686984062195
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\233.jpg,3,joy,full,0.08121193945407867,0.8548285961151123,4,0,0.58176589012146
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\234.jpg,1,disgust,full,0.35165590047836304,0.421507328748703,2,0,1.3153197765350342
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\234.jpg,5,surprise,full,0.432894766330719,0.432894766330719,5,1,1.2512980699539185
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\234.jpg,2,fear,full,0.3261455297470093,0.3991290330886841,1,0,1.3745580911636353
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\234.jpg,3,joy,full,0.9120588302612305,0.9120588302612305,3,1,0.3850180506706238
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\234.jpg,4,sadness,full,0.9475938677787781,0.9475938677787781,4,1,0.27872341871261597
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\235.jpg,0,anger,full,0.6595749855041504,0.6595749855041504,0,1,0.8882556557655334
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\236.jpg,0,anger,full,0.8785261511802673,0.8785261511802673,0,1,0.48614081740379333
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\235.jpg,3,joy,full,0.5023213624954224,0.5023213624954224,3,1,1.1428496837615967
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\235.jpg,1,disgust,full,0.6472421884536743,0.6472421884536743,1,1,1.1641080379486084
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\235.jpg,2,fear,full,0.27575168013572693,0.507187008857727,5,0,1.2784268856048584
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\235.jpg,4,sadness,full,0.22077982127666473,0.5856465697288513,2,0,1.1770139932632446
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\236.jpg,1,disgust,full,0.12018352001905441,0.47216299176216125,0,0,1.5198466777801514
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\235.jpg,5,surprise,full,0.8901134133338928,0.8901134133338928,5,1,0.45771974325180054
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\236.jpg,2,fear,full,0.4125761389732361,0.4125761389732361,2,1,1.3698877096176147
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\236.jpg,5,surprise,full,0.8722465634346008,0.8722465634346008,5,1,0.5316040515899658
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\236.jpg,3,joy,full,0.5540578961372375,0.5540578961372375,3,1,1.0915215015411377
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\237.jpg,5,surprise,full,0.17214435338974,0.5011029839515686,1,0,1.2977163791656494
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\237.jpg,2,fear,full,0.24040701985359192,0.311270147562027,5,0,1.4439220428466797
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\237.jpg,0,anger,full,0.20121809840202332,0.4713943600654602,4,0,1.4570567607879639
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.15,0.09102609008550644,0.5817156434059143,2,0,1.1342113018035889
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.15,0.29418182373046875,0.3843909502029419,2,0,1.4627147912979126
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.15,0.7290617227554321,0.7290617227554321,3,1,0.8901106119155884
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.15,0.06998942047357559,0.7034959197044373,2,0,0.9888271689414978
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.15,0.6691049933433533,0.6691049933433533,3,1,1.114844799041748
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.15,0.2273186594247818,0.41371965408325195,2,0,1.3310033082962036
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.15,0.5320823788642883,0.5320823788642883,2,1,1.420717477798462
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.15,0.17723305523395538,0.6012386083602905,2,0,1.228440284729004
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.15,0.08655964583158493,0.38061878085136414,5,0,1.5467092990875244
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.15,0.14849337935447693,0.45231613516807556,2,0,1.4780919551849365
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\239.jpg,1,disgust,low_0.15,0.4576685130596161,0.4576685130596161,1,1,1.1311593055725098
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\239.jpg,2,fear,low_0.15,0.8465668559074402,0.8465668559074402,2,1,0.6591350436210632
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\239.jpg,0,anger,low_0.15,0.16726738214492798,0.5019317865371704,3,0,1.3867703676223755
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\240.jpg,0,anger,low_0.15,0.09904475510120392,0.6461815237998962,3,0,1.0939472913742065
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\240.jpg,1,disgust,low_0.15,0.06989220529794693,0.3603906035423279,3,0,1.6166136264801025
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\239.jpg,5,surprise,low_0.15,0.037815045565366745,0.6732728481292725,2,0,0.9654035568237305
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\239.jpg,3,joy,low_0.15,0.6799221634864807,0.6799221634864807,3,1,0.9696339964866638
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\240.jpg,3,joy,low_0.15,0.765188455581665,0.765188455581665,3,1,0.8398087024688721
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\240.jpg,2,fear,low_0.15,0.9286758303642273,0.9286758303642273,2,1,0.3656798303127289
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\240.jpg,5,surprise,low_0.15,0.06883034110069275,0.6116549372673035,2,0,1.1352458000183105
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\239.jpg,4,sadness,low_0.15,0.11486534774303436,0.3724765181541443,3,0,1.6167011260986328
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\240.jpg,4,sadness,low_0.15,0.1474873274564743,0.5951308608055115,2,0,1.1925785541534424
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\241.jpg,3,joy,low_0.15,0.423634797334671,0.423634797334671,3,1,1.4794604778289795
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\241.jpg,2,fear,low_0.15,0.3546947240829468,0.3546947240829468,2,1,1.639702320098877
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\241.jpg,0,anger,low_0.15,0.2139686942100525,0.5011166930198669,2,0,1.2841644287109375
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\241.jpg,4,sadness,low_0.15,0.238226518034935,0.44271793961524963,2,0,1.4129756689071655
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\241.jpg,1,disgust,low_0.15,0.10307132452726364,0.4466415047645569,2,0,1.4403237104415894
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\242.jpg,2,fear,low_0.15,0.9321699738502502,0.9321699738502502,2,1,0.33925923705101013
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\242.jpg,1,disgust,low_0.15,0.1568295955657959,0.35035818815231323,3,0,1.6881561279296875
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\241.jpg,5,surprise,low_0.15,0.059549614787101746,0.3709251582622528,2,0,1.549177885055542
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\242.jpg,0,anger,low_0.15,0.24141950905323029,0.4303780198097229,2,0,1.4221513271331787
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\242.jpg,3,joy,low_0.15,0.3784410059452057,0.44726571440696716,2,0,1.2425785064697266
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\236.jpg,4,sadness,low_0.30,0.07942904531955719,0.7566350698471069,2,0,0.8897814750671387
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\237.jpg,1,disgust,low_0.30,0.6556887626647949,0.6556887626647949,1,1,1.0750515460968018
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\237.jpg,3,joy,low_0.30,0.9160889387130737,0.9160889387130737,3,1,0.3925116956233978
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\237.jpg,4,sadness,low_0.30,0.06930819153785706,0.800621747970581,2,0,0.7622585892677307
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\joy\238.jpg,3,joy,low_0.30,0.9190956354141235,0.9190956354141235,3,1,0.3791459798812866
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\surprise\238.jpg,5,surprise,low_0.30,0.2485751211643219,0.38941794633865356,2,0,1.336846113204956
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\fear\238.jpg,2,fear,low_0.30,0.9350413084030151,0.9350413084030151,2,1,0.3323897123336792
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\disgust\238.jpg,1,disgust,low_0.30,0.15740329027175903,0.5664131045341492,2,0,1.2432608604431152
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\sadness\238.jpg,4,sadness,low_0.30,0.49495241045951843,0.49495241045951843,4,1,1.2571368217468262
D:\OneDrive\Desktop\TEP-VEA\EmotionROI\images\anger\238.jpg,0,anger,low_0.30,0.1772124320268631,0.6910249590873718,2,0,0.9893290996551514
